_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,data.political_affiliation,data.avatar,data.neighbor_ids,data.responses,data.response0TimeAt,data.response0,data.response1TimeAt,data.response1,data.response2TimeAt,data.response2,data.response3TimeAt,data.response3,data.response4TimeAt,data.response4,data.total_reward,data.base_reward,data.bonus,data.made_submission,data.age,data.education,data.gender,data.instruction_first_guess,data.instruction_second_guess,data.article,data.boston,data.hotdog,data.champion,data.last_response0,data.last_response1,data.last_response2,data.last_response3,data.last_response4,data.senate,data.other_player_party,data.knowledge,data.american,data.state,data.neighborhood,data.democrats,data.republicans,data.determined,data.attentive,data.alert,data.inspired,data.active,data.afraid,data.nervous,data.upset,data.ashamed,data.hostile,data.american_feel,data.texan_feel,data.democrats_feel,data.californians_feel,data.chinese_feel,data.republicans_feel,data.clarity,data.fairness,data.lookup,data.familiarity,data.feedback,data.province,data.official,data.city,data.years,data.stone,data.mile,data.last_responses,data.iranians_feel,data.russians_feel
YQyoHjaumTBPoBkf2,,2020-01-07T01:59:26Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T02:00:27Z,finished,,,2020-01-07T01:43:28Z,republican,republican.png,QTRkKCTDhMFKeSH9i,"26,36,69,9,76",2020-01-07T01:59:45.613Z,26.0,2020-01-07T01:59:57.712Z,36.0,2020-01-07T02:00:09.247Z,69.0,2020-01-07T02:00:16.895Z,9.0,2020-01-07T02:00:26.166Z,76.0,3.0,2.0,1.0,True,30.0,associate,female,25.0,24.0,HotDog.png,Old State House,62,Jack Dietz,26.0,36.0,69.0,9.0,76.0,republicans,democratic,neither-unknowledgeable-knowledgable,agree,no_agree_disagree,agree,strong_disagree,agree,quite_bit,quite_bit,quite_bit,moderate,moderate,not_at_all,little,not_at_all,not_at_all,not_at_all,81.0,72.0,7.0,48.0,50.0,70.0,8.0,9.0,no,yes,The article took a while to load. ,,,,,,,"26,36,69,9,76",14.0,50.0
ESkSPsLLKsMCoNjaS,,2020-01-07T01:53:01Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T01:54:17Z,finished,,,2020-01-07T01:44:24Z,republican,republican.png,9nSDcnn2unJ4GQ25Y,",,20,20,20",,,,,2020-01-07T01:53:57.845Z,20.0,2020-01-07T01:54:13.826Z,20.0,2020-01-07T01:54:19.322Z,20.0,3.0,2.0,1.0,True,39.0,some-college,female,40.0,,Hashtag_Rock.png,,,,20.0,20.0,20.0,20.0,20.0,republicans,democratic,neither-unknowledgeable-knowledgable,agree,agree,agree,agree,agree,moderate,moderate,moderate,not_at_all,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,100.0,100.0,100.0,100.0,100.0,100.0,10.0,10.0,no,no,none,,,,315000,38.6,190,"20,20,20,20,20",100.0,100.0
nfmxWzafAxaemJZuN,,2020-01-07T01:53:27Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T01:54:30Z,finished,,,2020-01-07T01:45:21Z,republican,republican.png,CaohiKaZA3Xi4T7WF,"20,39,29,20,20",2020-01-07T01:53:52.348Z,20.0,2020-01-07T01:54:01.308Z,39.0,2020-01-07T01:54:13.876Z,29.0,2020-01-07T01:54:19.180Z,20.0,2020-01-07T01:54:29.420Z,20.0,3.0,2.0,1.0,True,52.0,some-college,female,41.0,41.0,HotDog.png,Boston's old state house,62,Jack Dietz,20.0,39.0,29.0,20.0,20.0,republicans,democratic,knowledgeable,agree,no_agree_disagree,agree,agree,agree,quite_bit,quite_bit,quite_bit,little,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,75.0,75.0,50.0,50.0,50.0,50.0,10.0,10.0,no,no,"Nothing really.  I identify as Republican but I don't agree with everything, that's why some of my answers were 50/50.",,,,,,,"20,39,29,20,20",50.0,50.0
je5Eh9dPbK7uQDkkk,,2020-01-07T02:02:54Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T02:03:57Z,finished,,,2020-01-07T01:53:51Z,republican,republican.png,foQpsTZeHrXSuchJh,"53,53,53,53,53",2020-01-07T02:03:54.042Z,53.0,2020-01-07T02:04:08.582Z,53.0,2020-01-07T02:04:20.762Z,53.0,2020-01-07T02:04:29.921Z,53.0,2020-01-07T02:04:37.951Z,53.0,3.0,2.0,1.0,True,26.0,bachelors,male,,,HotDog.png,Boston's old state house,62,Jack Dietz,53.0,53.0,53.0,53.0,53.0,republicans,democratic,slightly-knowledgeable,strong_agree,strong_agree,strong_agree,no_agree_disagree,agree,little,quite_bit,quite_bit,little,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,98.0,72.0,48.0,48.0,67.0,64.0,10.0,10.0,no,no,,,,,,,,"53,53,53,53,53",14.0,35.0
Ng6qyb9rkcMNKpDSr,,2020-01-07T02:10:21Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T02:11:17Z,finished,,,2020-01-07T02:04:25Z,republican,republican.png,n8LTBppb4kXWCqiau,"19,49,30,26,27",2020-01-07T02:10:38.943Z,19.0,2020-01-07T02:10:49.267Z,49.0,2020-01-07T02:10:58.484Z,30.0,2020-01-07T02:11:06.178Z,26.0,2020-01-07T02:11:13.684Z,27.0,3.0,2.0,1.0,True,35.0,associate,male,62.0,35.0,HotDog.png,Boston Old State House,62,Jack Dietz ,19.0,49.0,30.0,26.0,27.0,republicans,democratic,unknowledgeable,strong_agree,strong_agree,strong_agree,disagree,strong_agree,extreme,extreme,extreme,extreme,extreme,not_at_all,little,not_at_all,not_at_all,not_at_all,100.0,86.0,34.0,25.0,50.0,66.0,9.0,9.0,no,no,None. Thank you.,,,,,,,"19,49,30,26,27",0.0,31.0
TgFNhD3b4Q2tp3k8G,,2020-01-07T02:19:58Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T02:21:01Z,finished,,,2020-01-07T02:12:33Z,republican,republican.png,2HqZ78GD9vrgP3A9R,"15,14,15,16,15",2020-01-07T02:20:21.857Z,15.0,2020-01-07T02:20:37.205Z,14.0,2020-01-07T02:20:46.541Z,15.0,2020-01-07T02:20:54.449Z,16.0,2020-01-07T02:21:04.169Z,15.0,3.0,2.0,1.0,True,55.0,bachelors,male,,13.0,HotDog.png,Boston's Old State house,62,Jack Dietz,15.0,14.0,15.0,16.0,15.0,republicans,democratic,unknowledgeable,strong_agree,,agree,strong_disagree,agree,quite_bit,quite_bit,quite_bit,moderate,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,99.0,99.0,1.0,2.0,2.0,99.0,8.0,9.0,no,no,,,,,,,,"15,14,15,16,15",0.0,50.0
sgwuf5mBpiZqyNn7Z,,2020-01-07T02:58:13Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T02:59:36Z,finished,,,2020-01-07T02:43:08Z,republican,republican.png,EJRmRTFPh5m3P6box,",7,,10,",,,2020-01-07T02:58:55.988Z,7.0,,,2020-01-07T02:59:19.128Z,10.0,,,3.0,2.0,1.0,True,71.0,high-school,male,,,SuperEnemy.png,,,,7.0,7.0,,10.0,,republicans,democratic,very-unknowledgeable,strong_agree,agree,,disagree,agree,quite_bit,quite_bit,quite_bit,moderate,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,100.0,90.0,50.0,50.0,25.0,85.0,10.0,10.0,no,,none,hormozgan,nikolai patrushev,beijing,,,,"7,7,,10,",1.0,50.0
wWdqar43tbGXmtq8a,,2020-01-07T02:50:58Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T02:51:51Z,finished,,,2020-01-07T02:43:39Z,republican,republican.png,SydNLnwJpt8SsXRKk,"13,20,20,20,19",2020-01-07T02:51:08.807Z,13.0,2020-01-07T02:51:17.120Z,20.0,2020-01-07T02:51:28.539Z,20.0,2020-01-07T02:51:33.422Z,20.0,2020-01-07T02:51:51.299Z,19.0,3.0,2.0,1.0,True,50.0,bachelors,female,20.0,21.0,HotDog.png,old state house,62,Jack Dietz,13.0,20.0,20.0,20.0,19.0,republicans,democratic,slightly-knowledgeable,strong_agree,strong_agree,strong_agree,strong_disagree,agree,quite_bit,extreme,extreme,quite_bit,extreme,not_at_all,not_at_all,not_at_all,not_at_all,little,92.0,91.0,61.0,94.0,95.0,96.0,9.0,10.0,no,no,"I wasn't sure if I was supposed to wait for more people, but the time was running out...",,,,,,,"13,20,20,20,19",84.0,83.0
4aeLeNzQTn2yhXPoM,,2020-01-07T03:00:33Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T03:01:38Z,finished,,,2020-01-07T02:44:12Z,republican,republican.png,AFeERADTmAAhZfCGD,"20,,47,43,43",2020-01-07T03:00:55.195Z,20.0,,,2020-01-07T03:01:16.243Z,47.0,2020-01-07T03:01:25.007Z,43.0,2020-01-07T03:01:30.914Z,43.0,3.0,2.0,1.0,True,43.0,some-college,female,,,HotDog.png,Boston's Old State House,62,Jack Dietz,20.0,,47.0,43.0,43.0,democrats,democratic,neither-unknowledgeable-knowledgable,agree,no_agree_disagree,no_agree_disagree,agree,agree,moderate,moderate,moderate,little,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,80.0,80.0,80.0,62.0,67.0,80.0,9.0,10.0,no,no,Thanks. ,,,,,,,"20,,47,43,43",33.0,50.0
ya5d7SFhtQHxEXSrr,,2020-01-07T02:52:12Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T02:53:08Z,finished,,,2020-01-07T02:46:04Z,republican,republican.png,8ZBdEH3aiAxNx4PEF,"28,40,38,41,42",2020-01-07T02:52:22.482Z,28.0,2020-01-07T02:52:35.808Z,40.0,2020-01-07T02:52:47.347Z,38.0,2020-01-07T02:52:58.488Z,41.0,2020-01-07T02:53:06.833Z,42.0,3.0,2.0,1.0,True,29.0,associate,female,60.0,68.0,HotDog.png,Old State House,62,Jack Dietz,28.0,40.0,38.0,41.0,42.0,republicans,democratic,neither-unknowledgeable-knowledgable,agree,agree,disagree,disagree,agree,quite_bit,quite_bit,quite_bit,little,quite_bit,not_at_all,not_at_all,little,not_at_all,not_at_all,66.0,66.0,43.0,28.0,51.0,59.0,10.0,10.0,no,no,,,,,,,,"28,40,38,41,42",40.0,49.0
Ak4qk8g8fFRgAMabX,,2020-01-07T02:57:52Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T02:58:44Z,finished,,,2020-01-07T02:48:51Z,republican,republican.png,LrHvWTySXxNrdLmdr,"66,52,42,,",2020-01-07T02:58:07.734Z,66.0,2020-01-07T02:58:16.150Z,52.0,2020-01-07T02:58:26.029Z,42.0,2020-01-07T02:58:34.950Z,,2020-01-07T02:58:39.461Z,,3.0,2.0,1.0,True,35.0,bachelors,female,,,Hashtag_Rock.png,,,,66.0,52.0,42.0,,,democrats,democratic,unknowledgeable,strong_agree,strong_agree,agree,disagree,agree,moderate,quite_bit,quite_bit,moderate,not_at_all,not_at_all,little,not_at_all,not_at_all,not_at_all,92.0,40.0,30.0,60.0,80.0,80.0,10.0,10.0,no,yes,,,,,315000,38.6,190,"66,52,42,,",20.0,20.0
W8q6WKJpPB3uSm9sB,,2020-01-07T03:02:45Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T03:03:41Z,finished,,,2020-01-07T02:57:51Z,republican,republican.png,z42w3PGGi9Zdt9h6b,"35,45,45,45,45",2020-01-07T03:03:02.203Z,35.0,2020-01-07T03:03:12.388Z,45.0,2020-01-07T03:03:22.580Z,45.0,2020-01-07T03:03:32.336Z,45.0,2020-01-07T03:03:41.644Z,45.0,3.0,2.0,1.0,True,32.0,bachelors,female,70.0,60.0,HotDog.png,old state house,62,Jack Dietz,35.0,45.0,45.0,45.0,45.0,republicans,democratic,neither-unknowledgeable-knowledgable,agree,no_agree_disagree,agree,disagree,agree,moderate,quite_bit,quite_bit,quite_bit,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,55.0,45.0,30.0,30.0,25.0,60.0,7.0,10.0,no,no,,,,,,,,"35,45,45,45,45",5.0,5.0
WcgrtqsDtfWoLYPeQ,,2020-01-07T03:26:56Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T03:27:42Z,finished,,,2020-01-07T03:03:02Z,republican,republican.png,JSaC4ryjqeaKn5kwn,"8,24,24,25,24",2020-01-07T03:27:08.229Z,8.0,2020-01-07T03:27:20.717Z,24.0,2020-01-07T03:27:27.533Z,24.0,2020-01-07T03:27:35.421Z,25.0,2020-01-07T03:27:43.973Z,24.0,3.0,2.0,1.0,True,45.0,bachelors,female,36.0,49.0,SuperEnemy.png,,,,8.0,24.0,24.0,25.0,24.0,republicans,democratic,slightly-unknowledgeable,strong_agree,strong_agree,strong_agree,agree,strong_agree,quite_bit,extreme,extreme,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,,not_at_all,97.0,74.0,53.0,55.0,46.0,76.0,9.0,9.0,no,no,I had to reread the article for spelling and stuff but pay was good and fair. Happy new year. no technical difficulties.  It was fun . I honestly just guessed and the other player seemed high and not right. ,hormozgan,Nikolai Patrushev,Beijing,,,,"8,24,24,25,24",6.0,3.0
X4pcZLSCJnk2Yz9FR,,2020-01-07T03:14:26Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T03:15:32Z,finished,,,2020-01-07T03:05:09Z,republican,republican.png,TcbBvzZvKEpcvPccv,"42,,51,61,62",2020-01-07T03:14:43.044Z,42.0,,,2020-01-07T03:15:07.691Z,51.0,2020-01-07T03:15:23.279Z,61.0,2020-01-07T03:15:31.768Z,62.0,3.0,2.0,1.0,True,28.0,bachelors,female,46.0,48.0,HotDog.png,Old State House,62,Jack Dietz,42.0,,51.0,61.0,62.0,democrats,democratic,neither-unknowledgeable-knowledgable,agree,no_agree_disagree,disagree,no_agree_disagree,no_agree_disagree,moderate,moderate,moderate,moderate,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,52.0,52.0,52.0,52.0,52.0,52.0,10.0,10.0,no,no,,,,,,,,"42,,51,61,62",51.0,51.0
GZo9hzHgFxRyPvupK,,2020-01-07T03:13:27Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T03:14:23Z,finished,,,2020-01-07T03:05:46Z,republican,republican.png,btqg4a7TrtXt832Ep,"8,11,7,11,11",2020-01-07T03:13:42.235Z,8.0,2020-01-07T03:13:55.682Z,11.0,2020-01-07T03:14:04.164Z,7.0,2020-01-07T03:14:15.087Z,11.0,2020-01-07T03:14:21.691Z,11.0,3.0,2.0,1.0,True,55.0,bachelors,male,,,HotDog.png,old state house,62,Jack Dietz,8.0,11.0,7.0,11.0,11.0,republicans,democratic,slightly-unknowledgeable,no_agree_disagree,no_agree_disagree,agree,disagree,no_agree_disagree,moderate,quite_bit,quite_bit,little,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,50.0,50.0,32.0,33.0,33.0,51.0,8.0,9.0,no,no,none,,,,,,,"8,11,7,11,11",45.0,50.0
nvKk8964moT6XNKGt,,,,,,,,,,2020-01-07T03:22:36Z,republican,republican.png,,,,,,,,,,,,,,,,,34.0,bachelors,female,41.0,54.0,SuperEnemy.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tehran,Vladimir Putin,New York,,,,,,
p3fGYFEJiSkDCvXp5,,2020-01-07T03:34:24Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T03:35:24Z,finished,,,2020-01-07T03:29:19Z,republican,republican.png,9ZdANeLxREqbqgAFi,"25,30,35,30,30",2020-01-07T03:34:46.782Z,25.0,2020-01-07T03:34:54.688Z,30.0,2020-01-07T03:35:06.413Z,35.0,2020-01-07T03:35:15.522Z,30.0,2020-01-07T03:35:24.372Z,30.0,3.0,2.0,1.0,True,42.0,masters,female,67.0,,HotDog.png,Old State House,62,Jack Dietz,25.0,30.0,35.0,30.0,30.0,republicans,democratic,neither-unknowledgeable-knowledgable,agree,no_agree_disagree,agree,disagree,no_agree_disagree,quite_bit,quite_bit,moderate,little,little,not_at_all,little,not_at_all,not_at_all,not_at_all,87.0,71.0,34.0,74.0,77.0,69.0,8.0,9.0,no,no,,,,,,,,"25,30,35,30,30",24.0,16.0
uGyvEaBmHZNx5xAMa,,2020-01-07T03:42:22Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T03:43:30Z,finished,,,2020-01-07T03:31:18Z,republican,republican.png,vDNhyhqEZhABhREnS,"29,,28,28,28",2020-01-07T03:42:45.904Z,29.0,,,2020-01-07T03:43:12.520Z,28.0,2020-01-07T03:43:21.876Z,28.0,2020-01-07T03:43:28.806Z,28.0,3.0,2.0,1.0,True,61.0,associate,female,,73.0,HotDog.png,Old State House,62,Jack Dietz,29.0,,28.0,28.0,28.0,republicans,democratic,unknowledgeable,agree,agree,agree,disagree,agree,moderate,moderate,moderate,little,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,90.0,90.0,82.0,88.0,78.0,90.0,9.0,10.0,no,no,,,,,,,,"29,,28,28,28",81.0,81.0
hXzxfgAhojqeg3zM4,,2020-01-07T03:51:51Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T03:52:51Z,finished,,,2020-01-07T03:34:38Z,republican,republican.png,eDtmL9P7jjpwqkmD7,"0,21,21,20,20",2020-01-07T03:52:09.462Z,0.0,2020-01-07T03:52:24.277Z,21.0,2020-01-07T03:52:37.043Z,21.0,2020-01-07T03:52:41.748Z,20.0,2020-01-07T03:52:47.084Z,20.0,3.0,2.0,1.0,True,37.0,bachelors,female,,,Hashtag_Rock.png,,,,0.0,21.0,21.0,20.0,20.0,republicans,democratic,slightly-knowledgeable,agree,agree,agree,no_agree_disagree,agree,moderate,quite_bit,quite_bit,not_at_all,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,50.0,50.0,40.0,40.0,50.0,50.0,,,,,,,,,"315,000",38.6,190,"0,21,21,20,20",5.0,50.0
GKkuZ95xF3E8zjaNx,,,,,,,,,,2020-01-07T04:03:09Z,republican,republican.png,,,,,,,,,,,,,,,,,,bachelors,female,38.0,90.0,Hashtag_Rock.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K6TnG6o7Tqr53nYgf,,,,,,,,,,2020-01-07T04:10:15Z,republican,republican.png,,,,,,,,,,,,,,,,,29.0,bachelors,male,100.0,90.0,SuperEnemy.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strait of Hormuz,Nikolai Patrushev,Beijing,,,,,,
WaaJRgs7g7Mp8F9ED,,2020-01-07T04:19:16Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T04:20:14Z,finished,,,2020-01-07T04:12:07Z,republican,republican.png,QQgbXBvNr9NcsHNRS,"68,59,59,59,65",2020-01-07T04:19:30.774Z,68.0,2020-01-07T04:19:40.351Z,59.0,2020-01-07T04:19:46.477Z,59.0,2020-01-07T04:20:00.229Z,59.0,2020-01-07T04:20:10.210Z,65.0,3.0,2.0,1.0,True,23.0,bachelors,male,54.0,55.0,HotDog.png,old state house,62,jack dietz,68.0,59.0,59.0,59.0,65.0,democrats,democratic,slightly-unknowledgeable,agree,agree,agree,disagree,agree,extreme,extreme,extreme,extreme,extreme,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,85.0,79.0,71.0,50.0,80.0,75.0,10.0,9.0,no,no,,,,,,,,"68,59,59,59,65",40.0,50.0
jJyNJrMQQDzeoyB6s,,2020-01-07T04:31:31Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T04:32:42Z,finished,,,2020-01-07T04:21:19Z,republican,republican.png,NqagN8kiHZSuG8Smf,"26,19,15,13,29",2020-01-07T04:31:59.594Z,26.0,2020-01-07T04:32:15.083Z,19.0,2020-01-07T04:32:22.047Z,15.0,2020-01-07T04:32:31.483Z,13.0,2020-01-07T04:32:40.929Z,29.0,3.0,2.0,1.0,True,60.0,associate,female,,19.0,Hashtag_Rock.png,,,,26.0,19.0,15.0,13.0,29.0,democrats,multiple,unknowledgeable,strong_agree,agree,no_agree_disagree,strong_disagree,agree,quite_bit,extreme,extreme,quite_bit,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,89.0,84.0,1.0,77.0,3.0,99.0,10.0,10.0,no,no,,,,,"315,000",38.6,190,"26,19,15,13,29",1.0,1.0
RjLNYudK7zPLp3MS6,,2020-01-07T04:36:20Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T04:37:44Z,finished,,,2020-01-07T04:30:13Z,republican,republican.png,p7DKwLwRzscqqAR2P,"68,60,61,61,56",2020-01-07T04:36:45.222Z,68.0,2020-01-07T04:36:58.475Z,60.0,2020-01-07T04:37:12.401Z,61.0,2020-01-07T04:37:27.492Z,61.0,2020-01-07T04:37:39.377Z,56.0,3.0,2.0,1.0,True,32.0,some-college,female,68.0,55.0,SuperEnemy.png,,,,68.0,60.0,61.0,61.0,56.0,republicans,democratic,neither-unknowledgeable-knowledgable,agree,disagree,disagree,disagree,strong_agree,quite_bit,quite_bit,moderate,little,moderate,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,50.0,74.0,18.0,0.0,50.0,70.0,7.0,10.0,no,no,Only aspect I got a bit tripped up on was the game play test ... I thought I didn’t accurately input my answers when in reality you were just making me aware of the timer. I don’t think it affected my game play but figured I could add that info!,Hormozgan,Nikolai Patrushev ,Beijing ,,,,"68,60,61,61,56",41.0,50.0
RniWhQDQ6Jn76qGGA,,2020-01-07T04:40:13Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T04:41:20Z,finished,,,2020-01-07T04:32:32Z,republican,republican.png,gTgPo8ZTtzhtQfXLr,"20,35,40,40,40",2020-01-07T04:40:30.542Z,20.0,2020-01-07T04:40:44.324Z,35.0,2020-01-07T04:40:55.313Z,40.0,2020-01-07T04:41:07.160Z,40.0,2020-01-07T04:41:16.463Z,40.0,3.0,2.0,1.0,True,30.0,some-college,female,75.0,75.0,HotDog.png,Old State House,62,Jack Dietz,20.0,35.0,40.0,40.0,40.0,republicans,democratic,slightly-unknowledgeable,strong_agree,strong_agree,strong_agree,strong_disagree,agree,extreme,extreme,extreme,moderate,not_at_all,not_at_all,little,not_at_all,not_at_all,not_at_all,100.0,100.0,50.0,100.0,100.0,85.0,10.0,10.0,no,no,I didn't encounter any problems. Fun study! :),,,,,,,"20,35,40,40,40",50.0,50.0
RKaeBmCcvmxjkHBAf,,2020-01-07T04:54:03Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T04:55:09Z,finished,,,2020-01-07T04:42:49Z,republican,republican.png,WLgpDdn3BPyzXLdNG,"13,,14,12,25",2020-01-07T04:54:22.504Z,13.0,,,2020-01-07T04:54:43.325Z,14.0,2020-01-07T04:54:56.129Z,12.0,2020-01-07T04:55:08.726Z,25.0,3.0,2.0,1.0,True,47.0,some-college,male,,32.0,Hashtag_Rock.png,,,,13.0,,14.0,12.0,25.0,republicans,multiple,slightly-unknowledgeable,strong_agree,agree,disagree,strong_disagree,strong_agree,moderate,moderate,little,little,little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,100.0,50.0,14.0,8.0,20.0,96.0,4.0,9.0,no,no,,,,,315000,38,190,"13,,14,12,25",5.0,19.0
7Hstdkkknu68y2ngs,,2020-01-07T04:56:48Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T04:57:45Z,finished,,,2020-01-07T04:50:19Z,republican,republican.png,XsgTCEHzEjpuNadah,"13,40,41,40,40",2020-01-07T04:57:04.056Z,13.0,2020-01-07T04:57:14.889Z,40.0,2020-01-07T04:57:22.820Z,41.0,2020-01-07T04:57:30.785Z,40.0,2020-01-07T04:57:41.573Z,40.0,3.0,2.0,1.0,True,,bachelors,,34.0,26.0,Hashtag_Rock.png,,,,13.0,40.0,41.0,40.0,40.0,republicans,democratic,neither-unknowledgeable-knowledgable,agree,strong_agree,strong_agree,disagree,agree,quite_bit,extreme,extreme,quite_bit,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,90.0,95.0,30.0,50.0,50.0,80.0,8.0,10.0,no,yes,None,,,,315000,38.6,190,"13,40,41,40,40",45.0,50.0
EfbRuYNsgCHfkngFA,,2020-01-07T05:09:25Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T05:10:21Z,finished,,,2020-01-07T05:03:30Z,republican,republican.png,G5gexAt7w5EA4MxFn,"33,23,33,26,26",2020-01-07T05:09:40.981Z,33.0,2020-01-07T05:09:51.552Z,23.0,2020-01-07T05:10:02.074Z,33.0,2020-01-07T05:10:13.221Z,26.0,2020-01-07T05:10:20.516Z,26.0,3.0,2.0,1.0,True,45.0,masters,male,,31.0,SuperEnemy.png,,,,33.0,23.0,33.0,26.0,26.0,republicans,democratic,knowledgeable,strong_agree,strong_agree,strong_agree,strong_disagree,agree,extreme,extreme,extreme,extreme,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,91.0,93.0,41.0,93.0,92.0,94.0,10.0,10.0,no,no,This was a fun and interesting task. I enjoyed being involved in this activity. I did not encounter any problems.,Hormozgan,Nikolai Patrushev,Beijing,,,,"33,23,33,26,26",92.0,93.0
YsruQmPzyThAWAMRf,,2020-01-07T05:14:06Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T05:15:04Z,finished,,,2020-01-07T05:09:10Z,republican,republican.png,oRaHghLF8shDbK48w,"33,37,35,37,36",2020-01-07T05:14:27.509Z,33.0,2020-01-07T05:14:36.129Z,37.0,2020-01-07T05:14:45.612Z,35.0,2020-01-07T05:14:52.446Z,37.0,2020-01-07T05:15:00.439Z,36.0,3.0,2.0,1.0,True,15.0,bachelors,male,23.0,,HotDog.png,old state house,62,jack dietz,33.0,37.0,35.0,37.0,36.0,republicans,democratic,slightly-unknowledgeable,agree,agree,agree,disagree,agree,moderate,moderate,moderate,little,little,not_at_all,not_at_all,not_at_all,little,little,75.0,82.0,29.0,26.0,55.0,55.0,10.0,10.0,no,no,,,,,,,,"33,37,35,37,36",49.0,49.0
jzb5E27GmguMmxp4B,,2020-01-07T09:30:54Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T09:31:48Z,finished,,,2020-01-07T09:25:50Z,republican,republican.png,d3nug4M8Kytmqu6wW,"47,59,80,81,80",2020-01-07T09:31:03.125Z,47.0,2020-01-07T09:31:13.038Z,59.0,2020-01-07T09:31:28.630Z,80.0,2020-01-07T09:31:36.277Z,81.0,2020-01-07T09:31:42.200Z,80.0,3.0,2.0,1.0,True,51.0,doctorate,female,77.0,83.0,Hashtag_Rock.png,,,,47.0,59.0,80.0,81.0,80.0,republicans,democratic,,agree,no_agree_disagree,,no_agree_disagree,,quite_bit,extreme,extreme,quite_bit,extreme,moderate,little,not_at_all,not_at_all,not_at_all,80.0,52.0,60.0,39.0,63.0,57.0,9.0,9.0,no,no,,,,,315000,38.6,190,"47,59,80,81,80",35.0,49.0
psKhSpdspzruNvgH8,,2020-01-07T10:24:06Z,,,"ExitSurvey,GameSurvey,Debrief",2020-01-07T10:25:21Z,finished,,,2020-01-07T10:13:06Z,republican,republican.png,6takRYDfSsu3bqewK,"31,,39,39,45",2020-01-07T10:24:30.873Z,31.0,,,2020-01-07T10:24:54.243Z,39.0,2020-01-07T10:25:07.213Z,39.0,2020-01-07T10:25:20.405Z,45.0,3.0,2.0,1.0,True,39.0,some-college,female,38.0,,SuperEnemy.png,,,,31.0,,39.0,39.0,45.0,republicans,democratic,knowledgeable,strong_agree,strong_agree,strong_agree,disagree,strong_agree,extreme,extreme,extreme,moderate,quite_bit,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,80.0,77.0,62.0,80.0,67.0,88.0,10.0,10.0,no,yes,I really enjoyed this HIT. I thought it was interesting.,Hormozgan,Nikolai Patrushev,Beijing,,,,"31,,39,39,45",39.0,42.0
