_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,data.political_affiliation,data.avatar,data.neighbor_ids,data.responses,data.response0TimeAt,data.response0,data.response1TimeAt,data.response1,data.response2TimeAt,data.response2,data.response3TimeAt,data.response3,data.response4TimeAt,data.response4,data.total_reward,data.base_reward,data.bonus,data.made_submission,data.age,data.education,data.gender,data.instruction_first_guess,data.instruction_second_guess,data.article,data.mile,data.stone,data.years,data.last_response0,data.last_response1,data.last_response2,data.last_response3,data.last_response4,data.other_player_party,data.knowledge,data.senate,data.state,data.american,data.neighborhood,data.democrats,data.republicans,data.determined,data.attentive,data.alert,data.inspired,data.active,data.afraid,data.nervous,data.upset,data.ashamed,data.hostile,data.american_feel,data.texan_feel,data.democrats_feel,data.californians_feel,data.chinese_feel,data.republicans_feel,data.clarity,data.fairness,data.lookup,data.familiarity,data.feedback,data.province,data.official,data.city,data.champion,data.hotdog,data.boston,data.last_responses,data.russians_feel,data.iranians_feel
7sRu4jxYB7M5PtZSs,Bob,2019-11-08T15:35:10Z,,,,2019-11-11T21:18:24Z,finished,,,2019-11-08T15:35:10Z,republican,republican.png,wwe4Cdvw37yd4Jk8k,"83,83,83,83,83,83",2019-11-11T21:17:12.075Z,83.0,,83.0,2019-11-11T21:17:45.676Z,83.0,2019-11-11T21:17:59.376Z,83.0,2019-11-11T21:18:13.078Z,83.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
ksxZ9CYmqxAN8GDi8,Bob,2019-11-08T15:35:10Z,,,,2019-11-12T00:16:21Z,finished,,,2019-11-08T15:35:10Z,republican,republican.png,WKgAqJFBEhHwfp7wX,"65,52,43,33,27",2019-11-12T00:15:45.483Z,65.0,2019-11-12T00:15:52.573Z,52.0,2019-11-12T00:16:04.500Z,43.0,2019-11-12T00:16:12.589Z,33.0,2019-11-12T00:16:20.601Z,27.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
SFYYCXQQCNMu773wZ,Bob,2019-11-08T15:35:10Z,,,,2019-11-09T01:57:01Z,finished,,,2019-11-08T15:35:10Z,republican,republican.png,298JWhjcDG35dryNi,"7,16,21,22,24",2019-11-09T01:56:15.390Z,7.0,2019-11-09T01:56:30.792Z,16.0,2019-11-09T01:56:42.507Z,21.0,2019-11-09T01:56:51.495Z,22.0,2019-11-09T01:57:00.627Z,24.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
AHG3aaZ9A5772jmHm,Bob,2019-11-08T15:35:10Z,,,,2019-11-08T21:53:57Z,finished,,,2019-11-08T15:35:10Z,republican,republican.png,CuCpz2uiP7gBDo8Si,"70,60,56,50,51,44",2019-11-08T21:52:30.203Z,70.0,2019-11-08T21:52:56.700Z,56.0,2019-11-08T21:53:18.791Z,50.0,,51.0,2019-11-08T21:53:54.005Z,44.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
bicE5oxPizxrSNJrE,Bob,2019-11-08T15:35:10Z,,,,2019-11-11T21:05:08Z,finished,,,2019-11-08T15:35:10Z,republican,republican.png,uvkRAzjkwm9XdDaqF,"38,38,38,38,38",,38.0,,38.0,,38.0,,38.0,,38.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
pPYZFxcWWe6Nbojwt,Bob,2019-11-08T15:35:10Z,,,,2019-11-08T21:52:14Z,finished,,,2019-11-08T15:35:10Z,republican,republican.png,2CXcRwsooQoRDPFJi,"86,86,86,86,86,86,86,86",2019-11-08T21:50:10.796Z,86.0,2019-11-08T21:50:43.992Z,86.0,2019-11-08T21:51:17.193Z,86.0,2019-11-08T21:51:52.604Z,86.0,2019-11-08T21:51:59.602Z,86.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
MrqgknwSLfntKJunX,Bob,2019-11-08T15:35:10Z,,,,2019-11-11T21:05:25Z,finished,,,2019-11-08T15:35:10Z,republican,republican.png,2y83EsRWcFcoEFv56,"82,71,71,58,58",,82.0,,71.0,,71.0,,58.0,,58.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
NweMmkKQah5BhPBCu,Bob,2019-11-08T15:35:11Z,,,,2019-11-08T21:42:15Z,finished,,,2019-11-08T15:35:11Z,republican,republican.png,iaTHn4j5CvXYYRR29,"19,21,21,20,23",,19.0,,21.0,2019-11-08T21:41:28.599Z,21.0,,20.0,,23.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
6tYib9yWprMfkmmWz,Bob,2019-11-08T15:35:11Z,,,,2019-11-08T21:35:42Z,finished,,,2019-11-08T15:35:11Z,republican,republican.png,axX27Ygkkia5J7Nr7,"76,76,64,59,52,49",2019-11-08T21:34:43.994Z,76.0,2019-11-08T21:34:54.095Z,64.0,2019-11-08T21:35:17.191Z,59.0,2019-11-08T21:35:27.211Z,52.0,2019-11-08T21:35:39.401Z,49.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
pR8gpmfKZGPzE9ggd,Bob,2019-11-08T15:35:11Z,,,,2019-11-11T21:13:04Z,finished,,,2019-11-08T15:35:11Z,republican,republican.png,kPpSXe9CJi9c9NAhj,"60,60,60,60,60",2019-11-11T21:11:09.683Z,60.0,,60.0,2019-11-11T21:11:52.075Z,60.0,2019-11-11T21:12:08.487Z,60.0,,60.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
9S69pZoAmhdapHr94,Bob,2019-11-08T15:35:11Z,,,,2019-11-08T22:25:58Z,finished,,,2019-11-08T15:35:11Z,republican,republican.png,j9Fx6j8qGG3wuL6af,"93,73,68,59,59",2019-11-08T22:24:59.095Z,93.0,2019-11-08T22:25:23.695Z,73.0,2019-11-08T22:25:35.307Z,68.0,2019-11-08T22:25:45.691Z,59.0,2019-11-08T22:25:57.108Z,59.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
9MZnZFGHD4SBWoakL,Bob,2019-11-08T15:35:11Z,,,,2019-11-08T21:53:46Z,finished,,,2019-11-08T15:35:11Z,republican,republican.png,Et3nSPmPKKMLDeRqd,"89,89,89,89,89,79",2019-11-08T21:52:06.693Z,89.0,2019-11-08T21:52:27.905Z,89.0,2019-11-08T21:52:46.696Z,89.0,2019-11-08T21:53:06.594Z,89.0,2019-11-08T21:53:27.095Z,79.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
