_id,id,urlParams,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,data.political_affiliation,data.avatar,data.neighbor_ids,data.responses,data.response0TimeAt,data.response0,data.response1TimeAt,data.response1,data.response2TimeAt,data.response2,data.response3TimeAt,data.response3,data.response4TimeAt,data.response4,data.total_reward,data.base_reward,data.bonus,data.made_submission,data.age,data.education,data.gender,data.instruction_first_guess,data.instruction_second_guess,data.article,data.mile,data.stone,data.years,data.last_response0,data.last_response1,data.last_response2,data.last_response3,data.last_response4,data.other_player_party,data.knowledge,data.senate,data.state,data.american,data.neighborhood,data.democrats,data.republicans,data.determined,data.attentive,data.alert,data.inspired,data.active,data.afraid,data.nervous,data.upset,data.ashamed,data.hostile,data.american_feel,data.texan_feel,data.democrats_feel,data.californians_feel,data.chinese_feel,data.republicans_feel,data.clarity,data.fairness,data.lookup,data.familiarity,data.feedback,data.province,data.official,data.city,data.champion,data.hotdog,data.boston,data.last_responses,data.russians_feel,data.iranians_feel
YCpokDbj5EZ9Jy5EM,aLNxeX4kkFCQjPRX9,{},Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4C8pJQKFPHCnRCXkB,YJdA4cruPpNPzaDwq,{},Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,republican,republican.png,NYhk9LmYrPcmZ5baz,"57,57,57,57,57",2019-10-18T18:49:04.185Z,57,2019-10-18T18:49:16.281Z,57,2019-10-18T18:49:35.078Z,57,2019-10-18T18:49:45.689Z,57,2019-10-18T18:49:53.680Z,57,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efqwKxh6asCfaQSh2,m4SficLGFQeZSF8Hd,{},Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k8jFEGx62vRonhAX9,YymHrmtytamoAJoqj,{},Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,republican,republican.png,JoDE9Jfi8GuLQWfdK,"77,70,61,57,52",2019-10-18T23:11:17.081Z,77,2019-10-18T23:11:37.171Z,70,2019-10-18T23:11:46.080Z,61,2019-10-18T23:11:53.182Z,57,2019-10-18T23:12:03.782Z,52,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St4T9YYBpLD7e8ETX,S73X4Eefhnzca59NY,{},Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j63DF9zoBZ3Ke47vM,3La8fsoDZCN7MZRZu,{},Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h5r8EowzbX92WB26M,cGZvMC7n7yudot52M,{},Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4DmxdaizsJpGciyv,j3mdBRGoGAyoEfReB,{},Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYPk8cbXFff7mxmDt,bcB8PsFkdtcmMcs4e,{},Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8R6GGAK4uDhWimP26,xzuCmQaZdQ32zoJWy,{},Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,republican,republican.png,uavsY2JdpiKYAvFE4,"12,12,12,12,12",2019-10-18T22:35:52.890Z,12,2019-10-18T22:36:03.886Z,12,2019-10-18T22:36:18.083Z,12,2019-10-18T22:36:29.268Z,12,2019-10-18T22:36:39.125Z,12,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nvqcZFkiY5Yg5W24S,avF7MBDxfwmmfzHdq,{},Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Q2Lej4fwsLk2sqbx,BpcDSGsjySGg6gKLP,{},Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShKpvHG79Gq7RLCRk,MffK5KWdupGMNTQso,{},Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECdt2K8fp4vDvXkE6,KdzgYvs3zhKJMmwaC,{},Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwg8jyoqQuRhPRhhe,QX7wzZZqfgTopESPh,{},Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pWhTmRxDHQE7rXNrh,vWQeeyg89dTmAgEBj,{},Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,republican,republican.png,72yHPgzqMCXs3g8KT,"97,97,97,97,97",2019-10-18T15:49:46.380Z,97,2019-10-18T15:49:55.405Z,97,2019-10-18T15:50:06.580Z,97,2019-10-18T15:50:18.572Z,97,2019-10-18T15:50:28.883Z,97,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k3r2cZe2nNkhCRNkN,FjZNKu76T5Pv7Tknc,{},Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,republican,republican.png,cXH3aR32TthF2zWnF,"67,67,67,67,67",2019-10-18T18:56:19.675Z,67,2019-10-18T18:56:29.680Z,67,2019-10-18T18:56:45.081Z,67,2019-10-18T18:56:57.067Z,67,2019-10-18T18:57:05.074Z,67,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLCj38ws4HKWvKaky,vw92YrR9raemNtMdw,{},Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JgHtqqHLrACQbqJ48,DBpwMJ6BfRS4a4B8D,{},Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CaQmubYtGFnLWjSPc,aCWyFZjEXLWkc23yx,{},Bob,2019-10-17T23:51:28Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:28Z,republican,republican.png,QYwFqv53Gt6vYFKyt,"64,64,64,64,64",2019-10-18T16:10:04.568Z,64,2019-10-18T16:10:17.773Z,64,2019-10-18T16:10:29.709Z,64,2019-10-18T16:10:39.974Z,64,2019-10-18T16:10:46.978Z,64,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w2qnwZczbfKLWwnkF,zTFe59GRHR3NLGcWA,{},Bob,2019-10-17T23:51:28Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oKtxyG9KPh6vqHq62,GNtZ6XnQ53ts5fHD5,{},Bob,2019-10-17T23:51:28Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHkhnXF2YB6YDusiN,ABqiufSS4ebJz39v7,{},Bob,2019-10-17T23:51:28Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whpz8wGdGdg7Ku6LR,wCuyiHLGLaaL8hEy8,{},Bob,2019-10-17T23:51:28Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBf22PM3uEWqxBujM,jA5Q6gqzcWjAyP9SY,{},Bob,2019-10-17T23:51:28Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LE3sGZz8TmskmPWHx,RRyaJ77zMWbhu7PHd,{},Bob,2019-10-17T23:51:28Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti7DnSAGxZDFz4Ek4,XP73d22g9ES2XQwgK,{},Bob,2019-10-17T23:51:28Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9jft5Ks4NaEssAcXo,9654dx4u36599Ejuv,{},Bob,2019-10-17T23:51:29Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:29Z,republican,republican.png,6anMCmtEP38PdgDot,"61,61,61,61,61",2019-10-19T00:09:45.972Z,61,2019-10-19T00:09:54.170Z,61,2019-10-19T00:10:15.785Z,61,2019-10-19T00:10:25.984Z,61,2019-10-19T00:10:35.789Z,61,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTvhqszcKRgaum9Rd,TJRswxfvQzL6LqB4e,{},Bob,2019-10-17T23:51:29Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3KXoJeTLk3D3Q8ZyH,J7yRiApLbiaECTALB,{},Bob,2019-10-17T23:51:29Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qLGg4JEBDrbbaRRBv,LX9XSFMctuHmeQ8iu,{},Bob,2019-10-17T23:51:29Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:29Z,republican,republican.png,MKeyw4TqoFmT9FJ56,"80,80,80,80,80",2019-10-18T21:14:15.781Z,80,2019-10-18T21:14:43.884Z,80,2019-10-18T21:15:01.185Z,80,2019-10-18T21:15:08.194Z,80,2019-10-18T21:15:29.689Z,80,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
namzTzWErmGn7ykXe,v3vAX86ZWzzqWRFLH,{},Bob,2019-10-17T23:51:29Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:29Z,republican,republican.png,A5vyKeiawP4i2fbqS,"73,73,73,73,73",2019-10-18T22:17:24.574Z,73,2019-10-18T22:17:34.591Z,73,2019-10-18T22:17:42.685Z,73,2019-10-18T22:17:49.668Z,73,2019-10-18T22:18:01.090Z,73,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JHRckjCk44BrHFS4W,k9RhrqAAZimKKmDcz,{},Bob,2019-10-17T23:51:29Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fd5c5z4Prjko6BbTF,siPkMiZXKuC4NzGze,{},Bob,2019-10-17T23:51:30Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:30Z,republican,republican.png,5LFtnFSGdjvpnwALo,"69,61,56,47,39",2019-10-18T20:52:30.378Z,69,2019-10-18T20:52:55.477Z,61,2019-10-18T20:53:07.774Z,56,2019-10-18T20:53:20.869Z,47,2019-10-18T20:53:27.076Z,39,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rfrYZS7HW7cq8kd9Q,qtzPHfRv4SgHtyQzt,{},Bob,2019-10-17T23:51:30Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYTgH6EhEdXCcupDT,JGZTrNyaJD3mJCjXi,{},Bob,2019-10-17T23:51:30Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CpMx7KxD36vcTQhe8,BsqNoqQaZFaG6JZeJ,{},Bob,2019-10-17T23:51:30Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dx5fjoYdcRN7cWRZ,GLCdCSr6TrPjunyhK,{},Bob,2019-10-17T23:51:30Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3HLbbqoteoSufqjeP,beLyNMfqy4hBRZ22K,{},Bob,2019-10-17T23:51:30Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:30Z,republican,republican.png,yTKWrvLswh5S3DD9Q,"84,84,84,84,84",2019-10-19T03:26:02.489Z,84,2019-10-19T03:26:31.281Z,84,2019-10-19T03:26:46.783Z,84,2019-10-19T03:27:04.775Z,84,2019-10-19T03:27:17.776Z,84,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fLNELo8QN27pC8C7,AzpAnRS83ZLqMray8,{},Bob,2019-10-17T23:51:30Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:30Z,republican,republican.png,oWfWmyFcyJeQGt8cG,"84,84,84,84,84,84",2019-10-18T16:17:24.368Z,84,2019-10-18T16:17:43.570Z,84,2019-10-18T16:18:02.772Z,84,2019-10-18T16:18:12.885Z,84,2019-10-18T16:18:24.073Z,84,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciHzQGFnaiX4S8AJd,mcy5bipQ5m3EzDcNx,{},Bob,2019-10-17T23:51:30Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q2zAeb5osaRgMR4HG,L8ZPDjbCX2pfkg3CT,{},Bob,2019-10-17T23:51:31Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bY8PwF55Q5wg7w2Q3,DZtMCd9iS3MFrnBvG,{},Bob,2019-10-17T23:51:31Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MsjcLwbEcNEjnCmEe,YzYvzCbtQf6W4KCoW,{},Bob,2019-10-17T23:51:31Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ejHyEQDoJeeJBeFdu,fz5xzh2LSR4593Ajb,{},Bob,2019-10-17T23:51:31Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF98n43pYYGZLToGn,oa2pgEkhEnejpWjGH,{},Bob,2019-10-17T23:51:31Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gsqfWm8XhXkgnqFRs,8ogx3eGPftgWBnfL9,{},Bob,2019-10-17T23:51:31Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sf5jHDgQx95PTCryZ,qZZanr8qjdrBhQG46,{},Bob,2019-10-17T23:51:31Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:32Z,republican,republican.png,dz87MNmw4PrPzB28q,"92,92,92,92,92",2019-10-18T15:17:42.486Z,92,2019-10-18T15:18:03.875Z,92,2019-10-18T15:18:13.975Z,92,2019-10-18T15:18:21.984Z,92,2019-10-18T15:18:35.269Z,92,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vMLzPRXtefmG4RYS8,NK2yqjD6feQgYqC4L,{},Bob,2019-10-17T23:51:32Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kzH6ZKBCgYEyWjZxf,jdJhH7nqppb2DR76c,{},Bob,2019-10-17T23:51:32Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cGwGqnTBW4fSqgXL,cDdfNud9vNmrLM38B,{},Bob,2019-10-17T23:51:32Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YvpLD3NiZJPBLC4ui,PLwcCxPFqyueYj4HW,{},Bob,2019-10-17T23:51:32Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qvrcq7vumgiorP6si,Ech8Bu7Nsjvo56qJS,{},Bob,2019-10-17T23:51:32Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4GXNSjBDAghz7yQv,MzHArRnpzAmwXaoEn,{},Bob,2019-10-17T23:51:32Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:32Z,republican,republican.png,hucfSHhZcZDXs48EJ,"79,79,79,79,79",2019-10-19T00:22:20.181Z,79,2019-10-19T00:22:34.572Z,79,2019-10-19T00:22:43.370Z,79,2019-10-19T00:22:52.877Z,79,2019-10-19T00:23:01.882Z,79,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643NocZe6kKQi2RLB,7Z2j4eZ99vKDE6X5u,{},Bob,2019-10-17T23:51:32Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:32Z,republican,republican.png,QYF6zfw8sCJsrphia,"69,69,69,69,69",2019-10-18T14:07:20.375Z,69,2019-10-18T14:07:31.387Z,69,2019-10-18T14:07:48.885Z,69,2019-10-18T14:07:57.980Z,69,2019-10-18T14:08:04.979Z,69,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BsSqBsK36FGuWXWak,WKMfPEypzkfh6pBmj,{},Bob,2019-10-17T23:51:32Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:32Z,republican,republican.png,uZ5dPi85ToGGnNRJr,"53,53,53,53,53",2019-10-18T15:15:42.277Z,53,2019-10-18T15:15:54.386Z,53,2019-10-18T15:16:08.770Z,53,2019-10-18T15:16:23.177Z,53,2019-10-18T15:16:35.273Z,53,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jrNBT5uP7JAAJkFxD,zoP9P9fLsaBJGyR6X,{},Bob,2019-10-17T23:51:32Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:33Z,republican,republican.png,r8khYqcqJdwqeTuvX,"73,67,59,51,47",2019-10-18T17:26:19.075Z,73,2019-10-18T17:26:31.371Z,67,2019-10-18T17:26:38.192Z,59,2019-10-18T17:26:52.491Z,51,2019-10-18T17:26:59.695Z,47,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mTiKcEpb3xLaQDQQ5,sA8Ha4g6JtdxH3szy,{},Bob,2019-10-17T23:51:33Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3BhEHw7ZLT9wcN7u,zHFnaH8Myk2oapmyq,{},Bob,2019-10-17T23:51:33Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGiiyBk7TxXJWSFnb,vyH9yMCowPeJWBD2m,{},Bob,2019-10-17T23:51:33Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74K4m9XpRvZoFWQWm,vsbSf4NsCnTSyrJo7,{},Bob,2019-10-17T23:51:34Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gHccRpoknfvsY4M43,a8fJT9i5B8rAcwaYB,{},Bob,2019-10-17T23:51:34Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iYob48iDuAcGWJBFS,PbCp2BiQ2Cw4ao2YE,{},Bob,2019-10-17T23:51:34Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ww3Ds9zScdyZPQ6EA,CHWDyftisz25a6hpv,{},Bob,2019-10-17T23:51:34Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gDJhPnmoAmhEjPeaB,GonyQTZ9iQjHvG4qc,{},Bob,2019-10-17T23:51:34Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEsTNLj8oPEt4x5aR,NBhNXEeHc3s2fq3i3,{},Bob,2019-10-17T23:51:34Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r79jtf53LtAimvWrk,5chbm4AM8uhd9LTr4,{},Bob,2019-10-17T23:51:34Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42vhpmjr5vhJtK2rA,XeKFCidnnNHr7YPuB,{},Bob,2019-10-17T23:51:34Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
